,age,income,became_member_on,gender_M,gender_O,gender_U
148071,59,56000.0,20180619,0,0,0
109843,55,65000.0,20180726,0,0,0
87445,76,59000.0,20171020,1,0,0
145001,68,75000.0,20160117,0,0,0
118952,118,67800.0,20160405,0,0,1
16761,53,98000.0,20180313,1,0,0
90796,53,67000.0,20180713,0,1,0
44826,69,81000.0,20170405,1,0,0
10245,38,37000.0,20160729,1,0,0
22214,51,50000.0,20170823,0,0,0
51769,68,109000.0,20171006,0,0,0
117157,67,58000.0,20160620,0,0,0
96261,40,84000.0,20170721,0,0,0
26885,68,63000.0,20180511,1,0,0
82377,63,64000.0,20160407,1,0,0
70190,33,50000.0,20170123,1,0,0
41548,59,93000.0,20161120,1,0,0
103432,92,94000.0,20150814,1,0,0
148745,50,112000.0,20160724,1,0,0
125872,75,86000.0,20150807,0,0,0
114380,32,74000.0,20180203,0,0,0
144687,63,67000.0,20171216,0,0,0
67914,35,52000.0,20130810,0,0,0
98003,45,32000.0,20160708,0,0,0
106163,48,52000.0,20170516,0,0,0
139646,118,67800.0,20160819,0,0,1
29056,58,54000.0,20140526,1,0,0
123935,118,67800.0,20151209,0,0,1
63614,60,65000.0,20170903,1,0,0
38548,52,83000.0,20171118,0,0,0
118990,21,56000.0,20140607,1,0,0
118749,47,66000.0,20161103,1,0,0
97204,30,54000.0,20171231,1,0,0
132053,66,80000.0,20140531,1,0,0
61832,53,76000.0,20150922,0,0,0
20731,66,42000.0,20160724,0,0,0
131759,61,64000.0,20180504,0,0,0
8356,59,105000.0,20170819,0,0,0
131744,53,85000.0,20170330,0,0,0
92503,62,79000.0,20171225,0,0,0
135321,62,63000.0,20170430,1,0,0
110474,43,75000.0,20171212,1,0,0
84526,22,50000.0,20140608,1,0,0
135745,30,75000.0,20170305,0,0,0
39794,21,39000.0,20150819,1,0,0
125635,23,61000.0,20171018,0,0,0
55911,53,52000.0,20151209,0,0,0
122623,43,53000.0,20151201,1,0,0
100780,58,88000.0,20161010,0,0,0
83766,64,95000.0,20171008,0,0,0
73067,81,98000.0,20180115,1,0,0
75389,45,52000.0,20170217,0,0,0
119204,66,77000.0,20171204,1,0,0
27743,85,112000.0,20170226,0,0,0
82701,71,79000.0,20160210,0,0,0
140386,38,60000.0,20170909,0,0,0
1442,79,90000.0,20180123,1,0,0
88261,47,70000.0,20180112,1,0,0
2034,82,88000.0,20170914,0,0,0
42982,56,38000.0,20150920,1,0,0
83290,95,52000.0,20160319,0,0,0
131163,51,75000.0,20161027,0,0,0
69935,118,67800.0,20160222,0,0,1
38310,50,58000.0,20140114,1,0,0
98213,64,69000.0,20161201,0,0,0
112504,118,67800.0,20150906,0,0,1
129726,58,41000.0,20171015,1,0,0
67200,46,66000.0,20170628,0,0,0
8187,58,89000.0,20170729,0,0,0
32548,50,50000.0,20170805,0,0,0
72212,118,67800.0,20180624,0,0,1
89413,59,119000.0,20151230,0,0,0
117371,118,67800.0,20180213,0,0,1
102479,34,55000.0,20160807,1,0,0
40076,63,61000.0,20170813,0,0,0
34966,56,31000.0,20130804,1,0,0
137265,53,53000.0,20170802,1,0,0
36249,68,93000.0,20130906,1,0,0
130601,48,87000.0,20150923,0,0,0
113236,59,32000.0,20160508,0,0,0
140144,62,64000.0,20180519,1,0,0
120737,53,52000.0,20170720,1,0,0
61948,63,57000.0,20180425,1,0,0
88079,66,33000.0,20171124,0,0,0
51790,51,111000.0,20180303,1,0,0
103803,93,59000.0,20160411,0,0,0
68028,34,38000.0,20170826,1,0,0
145956,50,82000.0,20150125,1,0,0
60716,118,67800.0,20171006,0,0,1
129342,34,57000.0,20160929,1,0,0
36812,28,68000.0,20170523,0,0,0
77677,80,92000.0,20151027,0,0,0
93518,73,31000.0,20180205,0,0,0
6731,63,115000.0,20170429,0,0,0
96309,25,58000.0,20171026,1,0,0
106968,81,56000.0,20170110,1,0,0
64335,25,61000.0,20150815,1,0,0
141314,28,60000.0,20170215,1,0,0
74820,19,74000.0,20180219,1,0,0
141310,61,62000.0,20170512,0,0,0
134412,26,67000.0,20170731,1,0,0
99886,72,71000.0,20160612,1,0,0
138012,62,95000.0,20160729,0,0,0
51747,74,39000.0,20160924,1,0,0
32544,66,67000.0,20151106,0,0,0
68981,60,32000.0,20160123,0,0,0
12380,40,71000.0,20160504,0,0,0
30502,77,111000.0,20180131,0,0,0
62609,45,52000.0,20170217,0,0,0
138538,59,71000.0,20160501,0,0,0
123113,53,50000.0,20150716,1,0,0
134870,77,96000.0,20161024,1,0,0
133692,118,67800.0,20161201,0,0,1
38997,66,66000.0,20160127,1,0,0
105475,50,59000.0,20160404,1,0,0
88673,23,42000.0,20141122,1,0,0
75602,27,40000.0,20150802,1,0,0
140691,46,52000.0,20171122,0,0,0
147493,53,99000.0,20160805,0,0,0
30743,55,62000.0,20151009,1,0,0
104134,28,34000.0,20160605,0,0,0
75834,59,35000.0,20171026,1,0,0
31352,49,70000.0,20160826,1,0,0
9295,79,71000.0,20170308,1,0,0
75451,42,64000.0,20170213,0,0,0
59753,65,90000.0,20160929,1,0,0
49166,19,61000.0,20150607,0,0,0
64130,89,47000.0,20170816,0,0,0
119973,83,34000.0,20170615,0,0,0
121222,70,47000.0,20170822,0,0,0
89773,45,33000.0,20140424,1,0,0
26784,64,81000.0,20160613,1,0,0
132107,118,67800.0,20180213,0,0,1
60151,28,62000.0,20170107,0,0,0
60514,118,67800.0,20180131,0,0,1
88304,57,34000.0,20161124,1,0,0
103374,54,119000.0,20161018,0,0,0
123083,62,56000.0,20160312,0,0,0
67182,24,73000.0,20171003,0,0,0
26956,52,50000.0,20160912,1,0,0
32923,118,67800.0,20171005,0,0,1
97913,44,70000.0,20160303,0,0,0
93676,37,33000.0,20161018,0,0,0
131313,24,60000.0,20150829,1,0,0
147841,55,41000.0,20161230,0,0,0
113428,85,75000.0,20170418,0,0,0
81329,64,92000.0,20180227,0,0,0
31459,68,37000.0,20170225,1,0,0
138364,48,56000.0,20131225,1,0,0
86293,34,66000.0,20150903,0,1,0
141220,48,74000.0,20170907,0,0,0
86134,51,86000.0,20160511,0,0,0
34456,42,53000.0,20150916,0,0,0
13994,85,47000.0,20140218,1,0,0
118632,49,77000.0,20140224,1,0,0
108594,62,59000.0,20170209,1,0,0
125733,20,61000.0,20150702,0,1,0
94310,69,60000.0,20170120,1,0,0
79647,63,49000.0,20160925,1,0,0
101742,84,106000.0,20160724,1,0,0
27534,75,76000.0,20180410,1,0,0
116629,61,62000.0,20170512,0,0,0
5013,62,85000.0,20160502,0,0,0
112578,51,81000.0,20161227,0,0,0
95388,51,41000.0,20171123,1,0,0
148411,26,65000.0,20171202,1,0,0
111992,67,108000.0,20160529,1,0,0
146452,27,34000.0,20160905,1,0,0
130056,68,39000.0,20171227,1,0,0
137718,69,103000.0,20180506,1,0,0
66800,48,87000.0,20150601,1,0,0
90036,72,39000.0,20170909,1,0,0
57688,92,87000.0,20171019,0,0,0
53348,80,62000.0,20150927,0,0,0
31431,58,54000.0,20150814,0,0,0
79347,64,44000.0,20171109,0,0,0
132593,44,53000.0,20171027,0,0,0
92104,67,103000.0,20160306,0,0,0
140117,66,72000.0,20180109,0,0,0
96715,21,35000.0,20171222,0,0,0
21036,63,85000.0,20160304,0,0,0
68414,32,50000.0,20170306,1,0,0
26902,54,58000.0,20150321,1,0,0
117197,70,47000.0,20171023,0,0,0
139048,52,84000.0,20151201,0,1,0
77105,18,40000.0,20170822,0,0,0
92540,118,67800.0,20180321,0,0,1
56741,61,69000.0,20141203,1,0,0
100022,118,67800.0,20160104,0,0,1
2438,49,73000.0,20180313,0,0,0
120918,57,51000.0,20180205,0,0,0
9270,42,41000.0,20150825,1,0,0
33164,43,39000.0,20160630,1,0,0
63008,61,70000.0,20130831,1,0,0
37702,53,62000.0,20180111,1,0,0
83946,64,59000.0,20180625,0,0,0
80674,41,55000.0,20150315,0,0,0
33295,75,97000.0,20180117,0,0,0
118808,57,74000.0,20161008,1,0,0
101418,82,92000.0,20160213,1,0,0
107110,118,67800.0,20171113,0,0,1
85713,118,67800.0,20170815,0,0,1
39358,53,51000.0,20170421,1,0,0
31962,61,98000.0,20161102,0,1,0
90250,86,55000.0,20180214,1,0,0
12681,55,76000.0,20180329,1,0,0
122521,65,58000.0,20160211,1,0,0
69838,39,74000.0,20161015,0,0,0
290,31,46000.0,20160606,1,0,0
133933,52,58000.0,20140828,0,0,0
148107,36,64000.0,20180615,1,0,0
115043,58,45000.0,20160424,1,0,0
99344,44,75000.0,20150821,1,0,0
133886,51,66000.0,20171123,1,0,0
85132,59,53000.0,20160427,1,0,0
61583,20,33000.0,20180311,1,0,0
14268,38,52000.0,20180409,0,0,0
135824,23,32000.0,20140221,1,0,0
93029,55,68000.0,20160908,1,0,0
87518,57,72000.0,20161031,1,0,0
43941,50,111000.0,20171007,1,0,0
104454,56,72000.0,20170713,1,0,0
150813,65,84000.0,20160802,0,0,0
53446,45,99000.0,20140317,0,0,0
114219,40,52000.0,20180522,1,0,0
128480,39,58000.0,20151219,1,0,0
76633,58,70000.0,20170114,1,0,0
77053,62,67000.0,20180511,1,0,0
69656,60,102000.0,20171208,0,0,0
102557,52,55000.0,20160910,1,0,0
149790,51,50000.0,20161030,0,0,0
98548,85,47000.0,20160101,1,0,0
115921,20,37000.0,20131118,1,0,0
138540,60,62000.0,20170324,1,0,0
69595,69,73000.0,20160101,0,0,0
106066,37,66000.0,20170822,1,0,0
64420,37,41000.0,20171105,1,0,0
60377,49,114000.0,20160901,1,0,0
105648,57,66000.0,20170826,0,0,0
11565,52,37000.0,20150228,1,0,0
143595,56,107000.0,20161130,0,0,0
123654,71,73000.0,20151011,1,0,0
64489,52,85000.0,20160408,0,0,0
97923,58,87000.0,20171122,0,0,0
63043,61,99000.0,20160327,1,0,0
131362,43,69000.0,20140512,0,0,0
33271,66,54000.0,20160516,1,0,0
50434,52,69000.0,20171030,1,0,0
97512,69,72000.0,20171030,1,0,0
57649,50,33000.0,20180119,0,0,0
31151,33,56000.0,20150822,1,0,0
78941,65,50000.0,20141230,1,0,0
84308,51,49000.0,20150615,1,0,0
11411,118,67800.0,20151129,0,0,1
93935,92,53000.0,20160908,1,0,0
16720,66,99000.0,20160529,0,0,0
127471,57,46000.0,20151221,1,0,0
46839,26,65000.0,20171202,1,0,0
139852,24,63000.0,20180202,1,0,0
121201,118,67800.0,20170707,0,0,1
5837,58,42000.0,20170306,1,0,0
31732,29,37000.0,20170816,0,0,0
106515,80,95000.0,20160207,0,0,0
49827,118,67800.0,20180217,0,0,1
112640,69,51000.0,20160930,1,0,0
104882,60,73000.0,20160928,0,0,0
119206,39,49000.0,20180722,1,0,0
7147,63,59000.0,20170115,0,0,0
119881,66,58000.0,20180216,0,0,0
73130,32,68000.0,20140402,1,0,0
48671,30,70000.0,20180616,1,0,0
65306,90,51000.0,20160905,1,0,0
143106,77,82000.0,20151014,1,0,0
141347,37,83000.0,20170312,0,0,0
85915,58,53000.0,20160215,1,0,0
96850,63,87000.0,20180430,1,0,0
77992,118,67800.0,20171126,0,0,1
140414,27,36000.0,20170928,0,0,0
77224,85,47000.0,20170615,1,0,0
36973,26,68000.0,20170809,1,0,0
143743,64,101000.0,20170409,0,0,0
113580,37,65000.0,20151225,1,0,0
7463,30,69000.0,20180326,0,0,0
72389,59,93000.0,20180311,0,0,0
126600,37,46000.0,20171219,0,0,0
79213,59,35000.0,20171026,1,0,0
100943,118,67800.0,20170508,0,0,1
114009,20,37000.0,20170804,1,0,0
74239,88,54000.0,20170607,0,0,0
99892,46,82000.0,20170707,0,0,0
34344,78,99000.0,20170421,0,0,0
35833,71,56000.0,20160607,0,1,0
97929,41,93000.0,20180713,0,0,0
10583,60,69000.0,20170926,0,0,0
9297,81,33000.0,20150810,0,0,0
57960,53,68000.0,20140202,1,0,0
79073,35,41000.0,20160601,0,0,0
75540,49,39000.0,20170218,1,0,0
119601,58,80000.0,20170912,0,0,0
121393,97,81000.0,20161122,1,0,0
116840,50,56000.0,20151017,1,0,0
129560,68,59000.0,20171222,0,0,0
4437,71,50000.0,20170716,0,0,0
14265,21,74000.0,20161124,0,0,0
126813,74,79000.0,20170805,0,0,0
30427,55,83000.0,20170924,1,0,0
73797,25,74000.0,20131014,1,0,0
82545,67,97000.0,20130805,1,0,0
101204,53,33000.0,20170916,1,0,0
28646,35,49000.0,20180128,1,0,0
55684,63,48000.0,20151118,1,0,0
60255,26,41000.0,20160517,0,0,0
100173,55,92000.0,20171222,0,0,0
122056,58,61000.0,20161010,1,0,0
121967,52,75000.0,20171203,0,0,0
111225,68,103000.0,20170223,0,0,0
3764,55,61000.0,20170818,1,0,0
80589,69,41000.0,20141230,1,0,0
28123,82,115000.0,20171205,1,0,0
124577,46,45000.0,20131215,1,0,0
35490,34,65000.0,20170505,1,0,0
91426,59,69000.0,20160307,1,0,0
135535,118,67800.0,20151221,0,0,1
102682,47,37000.0,20170929,0,0,0
79899,118,67800.0,20150325,0,0,1
147435,118,67800.0,20170205,0,0,1
33166,19,37000.0,20180101,1,0,0
131159,27,38000.0,20180705,0,0,0
131211,71,57000.0,20161122,1,0,0
4670,49,53000.0,20170829,1,0,0
44369,53,80000.0,20170707,0,0,0
100845,66,71000.0,20170607,1,0,0
13058,54,55000.0,20170901,1,0,0
28491,118,67800.0,20170616,0,0,1
146588,83,63000.0,20151106,1,0,0
85748,51,54000.0,20131007,1,0,0
53283,61,64000.0,20151029,1,0,0
146201,51,72000.0,20151130,1,0,0
149605,50,54000.0,20180127,1,0,0
61730,85,50000.0,20180502,1,0,0
132091,56,94000.0,20170830,1,0,0
30084,45,49000.0,20170621,1,0,0
135207,64,95000.0,20170619,0,0,0
108564,69,95000.0,20160210,1,0,0
89429,39,49000.0,20180722,1,0,0
118787,52,55000.0,20180621,0,0,0
107536,57,61000.0,20170626,1,0,0
95876,27,47000.0,20140609,1,0,0
68368,44,65000.0,20180210,1,0,0
34687,42,50000.0,20151022,0,0,0
137783,52,78000.0,20151114,0,0,0
87171,55,75000.0,20180707,1,0,0
61650,61,69000.0,20141203,1,0,0
68342,63,32000.0,20180110,0,1,0
48447,55,63000.0,20140908,0,0,0
62279,65,81000.0,20170312,0,0,0
44615,34,46000.0,20171004,1,0,0
137462,52,72000.0,20161222,1,0,0
127494,118,67800.0,20160309,0,0,1
60398,47,41000.0,20180209,0,0,0
119410,59,69000.0,20160429,1,0,0
129060,63,64000.0,20160407,1,0,0
28299,26,72000.0,20161207,0,0,0
150412,63,95000.0,20180109,1,0,0
123116,75,42000.0,20180127,1,0,0
75841,45,87000.0,20150831,0,0,0
94889,65,38000.0,20151029,1,0,0
73919,118,67800.0,20160719,0,0,1
147174,49,54000.0,20160614,0,0,0
135508,33,32000.0,20170923,1,0,0
142216,28,73000.0,20150417,1,0,0
142113,66,55000.0,20161105,1,0,0
74688,68,88000.0,20160422,0,0,0
91761,24,48000.0,20171213,1,0,0
97626,52,78000.0,20171223,0,0,0
38990,56,81000.0,20160528,0,0,0
97307,92,108000.0,20160816,0,0,0
111615,55,118000.0,20151003,0,0,0
79069,57,87000.0,20171021,0,1,0
47557,60,40000.0,20170921,1,0,0
126564,58,71000.0,20151211,0,0,0
93387,57,104000.0,20170923,1,0,0
131069,42,51000.0,20160729,1,0,0
120874,69,108000.0,20160427,1,0,0
141091,52,96000.0,20170125,0,0,0
106789,53,51000.0,20180203,1,0,0
127552,52,54000.0,20151207,0,0,0
26344,53,75000.0,20160216,1,0,0
147324,30,33000.0,20170323,0,0,0
5640,25,35000.0,20171119,1,0,0
20030,65,90000.0,20151018,0,0,0
111024,64,73000.0,20150916,0,0,0
17208,69,95000.0,20161231,1,0,0
149193,19,42000.0,20160512,0,0,0
49683,64,106000.0,20180623,0,0,0
142948,118,67800.0,20171021,0,0,1
78086,80,61000.0,20170126,0,0,0
50367,118,67800.0,20170603,0,0,1
6887,67,99000.0,20170710,0,1,0
30423,73,58000.0,20160527,1,0,0
147116,37,74000.0,20160404,1,0,0
116474,118,67800.0,20160224,0,0,1
99537,83,71000.0,20171205,1,0,0
9467,70,118000.0,20170414,0,0,0
88544,74,61000.0,20180122,0,0,0
17734,54,49000.0,20150815,0,0,0
135139,46,77000.0,20160905,1,0,0
129550,52,39000.0,20160911,0,0,0
88971,118,67800.0,20160110,0,0,1
75275,48,87000.0,20150923,0,0,0
105954,81,37000.0,20160824,0,0,0
124659,39,59000.0,20160215,0,0,0
28158,84,62000.0,20160326,1,0,0
82922,118,67800.0,20171007,0,0,1
127957,82,40000.0,20170516,0,0,0
83321,26,31000.0,20171008,1,0,0
97978,85,47000.0,20140218,1,0,0
112095,26,73000.0,20150519,1,0,0
97771,47,55000.0,20170420,1,0,0
126404,43,56000.0,20161215,1,0,0
122953,87,85000.0,20171130,0,0,0
27091,56,97000.0,20170921,1,0,0
58046,61,53000.0,20180610,1,0,0
91465,51,75000.0,20150124,1,0,0
100061,76,76000.0,20171113,0,0,0
66645,61,50000.0,20160519,1,0,0
12434,53,40000.0,20170423,1,0,0
105799,63,71000.0,20170912,1,0,0
97780,23,41000.0,20180703,0,0,0
110285,74,87000.0,20170725,1,0,0
80933,91,88000.0,20160310,0,0,0
113790,47,72000.0,20171209,0,0,0
49718,76,80000.0,20160526,0,0,0
31547,83,59000.0,20160117,1,0,0
144239,35,61000.0,20171026,1,0,0
5522,70,110000.0,20151107,0,0,0
127054,96,89000.0,20171117,0,0,0
35733,38,54000.0,20150113,1,0,0
143299,80,38000.0,20160912,0,0,0
143751,27,60000.0,20180202,1,0,0
100886,118,67800.0,20151222,0,0,1
132281,118,67800.0,20170501,0,0,1
94490,75,51000.0,20170809,0,0,0
133869,60,47000.0,20180528,0,0,0
11659,58,96000.0,20170825,1,0,0
61623,73,53000.0,20170202,1,0,0
120267,65,80000.0,20180112,0,0,0
75150,42,67000.0,20151002,1,0,0
82303,77,54000.0,20151017,1,0,0
118538,24,45000.0,20170128,0,0,0
95240,63,49000.0,20160925,1,0,0
81916,51,41000.0,20161214,0,0,0
97261,65,78000.0,20150902,0,0,0
34963,44,41000.0,20180112,1,0,0
87453,47,46000.0,20170928,1,0,0
84811,19,73000.0,20130824,1,0,0
33456,52,33000.0,20170123,0,0,0
151435,80,41000.0,20140119,1,0,0
139766,57,37000.0,20180408,0,0,0
126683,22,32000.0,20151224,1,0,0
106757,83,40000.0,20150802,1,0,0
14354,33,33000.0,20150801,1,0,0
108064,18,53000.0,20171205,1,0,0
104715,60,68000.0,20161203,1,0,0
118920,40,56000.0,20170427,1,0,0
46482,118,67800.0,20160219,0,0,1
146775,84,37000.0,20171230,0,0,0
146469,71,56000.0,20180711,0,0,0
21049,51,85000.0,20170316,0,0,0
27518,61,60000.0,20170203,0,0,0
50692,45,52000.0,20161106,1,0,0
97897,85,34000.0,20180127,0,0,0
57630,74,80000.0,20150811,1,0,0
145215,62,54000.0,20160317,0,0,0
29581,63,34000.0,20160213,0,0,0
12315,45,64000.0,20170823,0,0,0
117447,38,100000.0,20150930,1,0,0
68896,70,54000.0,20170601,1,0,0
86112,55,34000.0,20160501,1,0,0
40184,54,37000.0,20180702,1,0,0
7026,68,51000.0,20150320,1,0,0
19145,75,67000.0,20171218,0,0,0
135624,44,40000.0,20180421,0,0,0
57544,81,72000.0,20131008,1,0,0
86388,74,72000.0,20180114,1,0,0
117018,52,65000.0,20161227,0,0,0
87641,86,56000.0,20161116,1,0,0
73229,23,60000.0,20151214,1,0,0
5082,22,35000.0,20140329,1,0,0
119705,28,37000.0,20171023,1,0,0
135085,118,67800.0,20150822,0,0,1
97784,35,41000.0,20170729,1,0,0
41195,72,97000.0,20170125,0,0,0
129044,20,61000.0,20150815,1,0,0
124619,22,60000.0,20180714,1,0,0
105395,76,62000.0,20161209,0,0,0
110550,86,79000.0,20171207,0,0,0
59019,59,98000.0,20161205,0,0,0
81063,25,55000.0,20160628,1,0,0
58160,70,74000.0,20160801,1,0,0
146687,32,45000.0,20160310,1,0,0
129421,72,55000.0,20160109,1,0,0
38496,46,73000.0,20140603,1,0,0
136519,118,67800.0,20170702,0,0,1
82775,60,56000.0,20160914,1,0,0
77559,44,75000.0,20150821,1,0,0
10311,73,63000.0,20140124,1,0,0
132250,72,39000.0,20170909,1,0,0
107184,118,67800.0,20160522,0,0,1
135617,41,56000.0,20151125,1,0,0
147097,118,67800.0,20171206,0,0,1
103032,73,57000.0,20160909,0,0,0
8459,55,39000.0,20140712,1,0,0
121914,43,49000.0,20171216,1,0,0
146278,118,67800.0,20170907,0,0,1
83378,23,53000.0,20131024,1,0,0
119190,49,80000.0,20160704,0,0,0
66337,87,68000.0,20150226,0,0,0
30413,48,57000.0,20161130,1,0,0
100072,82,116000.0,20170413,0,0,0
84121,60,58000.0,20171115,0,0,0
117119,25,46000.0,20160906,1,0,0
73813,44,72000.0,20171210,0,0,0
71210,73,35000.0,20150806,0,0,0
20828,39,44000.0,20160503,1,0,0
31707,40,79000.0,20160911,1,0,0
61525,36,43000.0,20170923,1,0,0
139542,118,67800.0,20180302,0,0,1
41299,33,51000.0,20171104,1,0,0
113600,74,56000.0,20151010,0,1,0
48424,70,34000.0,20150728,1,0,0
145518,79,107000.0,20170310,0,0,0
40106,81,40000.0,20160313,0,0,0
101363,89,87000.0,20151126,0,0,0
120536,58,99000.0,20160211,0,0,0
98617,52,92000.0,20170809,0,0,0
122203,53,53000.0,20161122,0,0,0
11871,24,32000.0,20150227,1,0,0
63232,40,33000.0,20141129,1,0,0
71668,57,72000.0,20151020,0,0,0
28100,56,52000.0,20180412,1,0,0
39648,34,47000.0,20170317,0,0,0
114451,66,74000.0,20170715,0,0,0
44043,59,59000.0,20150220,1,0,0
134532,80,84000.0,20170510,0,0,0
121259,72,55000.0,20151204,0,0,0
147010,68,84000.0,20160207,1,0,0
108247,39,99000.0,20151009,0,0,0
47072,33,41000.0,20170923,0,0,0
54098,48,100000.0,20171219,0,0,0
28704,53,89000.0,20160817,1,0,0
140254,50,51000.0,20171015,1,0,0
57035,68,101000.0,20170802,0,0,0
64390,51,52000.0,20171120,1,0,0
133467,51,48000.0,20170228,1,0,0
127420,68,33000.0,20170620,1,0,0
68969,93,79000.0,20160128,0,0,0
72658,78,57000.0,20131229,1,0,0
40423,59,59000.0,20180116,0,0,0
91707,87,48000.0,20151123,1,0,0
92313,45,63000.0,20160428,1,0,0
105345,57,83000.0,20160408,0,0,0
115065,21,60000.0,20171207,0,0,0
148626,60,56000.0,20140810,1,0,0
123724,81,77000.0,20180528,1,0,0
108441,118,67800.0,20171110,0,0,1
126007,76,70000.0,20140304,1,0,0
120641,66,96000.0,20170424,0,0,0
95873,118,67800.0,20170804,0,0,1
94051,78,54000.0,20140923,0,0,0
90219,70,62000.0,20171203,0,0,0
86410,78,71000.0,20180102,0,0,0
138166,39,65000.0,20180127,1,0,0
131072,82,59000.0,20161002,0,0,0
98911,81,107000.0,20161012,0,0,0
143341,52,67000.0,20170226,1,0,0
139454,118,67800.0,20160402,0,0,1
144072,27,34000.0,20160905,1,0,0
104292,52,83000.0,20160515,0,0,0
137821,48,51000.0,20170908,1,0,0
105801,72,104000.0,20150830,0,0,0
82809,118,67800.0,20160420,0,0,1
99041,49,107000.0,20160731,1,0,0
60934,72,68000.0,20180403,1,0,0
87923,30,64000.0,20160731,1,0,0
1294,37,98000.0,20160324,1,0,0
77384,26,74000.0,20171111,1,0,0
123533,49,39000.0,20171123,1,0,0
137073,118,67800.0,20171127,0,0,1
146315,36,35000.0,20171226,1,0,0
69120,28,48000.0,20150825,1,0,0
104490,65,97000.0,20151012,0,0,0
10383,35,58000.0,20150213,0,0,0
122331,37,74000.0,20160323,0,0,0
106806,71,78000.0,20170522,1,0,0
107093,71,67000.0,20151017,0,0,0
134343,64,61000.0,20180502,1,0,0
106721,64,98000.0,20160506,1,0,0
82120,69,97000.0,20170225,0,0,0
116941,56,61000.0,20170512,1,0,0
139534,33,47000.0,20131214,0,0,0
139636,56,87000.0,20150521,1,0,0
101963,26,55000.0,20180619,1,0,0
95332,70,96000.0,20150714,0,0,0
34813,77,92000.0,20160322,0,0,0
63292,63,58000.0,20160422,0,0,0
87905,53,79000.0,20170818,0,0,0
42977,56,72000.0,20160109,1,0,0
7835,28,46000.0,20161213,0,0,0
123946,41,33000.0,20151213,0,0,0
127159,40,99000.0,20131229,1,0,0
78319,51,79000.0,20180208,1,0,0
106473,54,55000.0,20160327,1,0,0
100926,60,30000.0,20160611,1,0,0
70585,75,38000.0,20180624,1,0,0
118379,49,81000.0,20161029,0,0,0
8944,40,54000.0,20150118,0,0,0
37670,65,34000.0,20171215,1,0,0
114926,118,67800.0,20160224,0,0,1
96589,54,118000.0,20170218,0,0,0
129952,53,35000.0,20170625,1,0,0
56673,44,100000.0,20160310,0,0,0
719,36,73000.0,20171212,1,0,0
32287,42,67000.0,20161009,1,0,0
118419,118,67800.0,20151002,0,0,1
122908,77,43000.0,20170423,0,0,0
84020,59,69000.0,20170524,0,0,0
126434,93,79000.0,20171106,0,0,0
30148,25,71000.0,20180630,0,0,0
122958,46,88000.0,20170125,0,0,0
37082,51,49000.0,20150615,1,0,0
124452,45,60000.0,20171209,0,0,0
128576,40,39000.0,20171114,1,0,0
131176,118,67800.0,20151021,0,0,1
58523,51,48000.0,20160214,1,0,0
82273,94,55000.0,20160219,1,0,0
142210,71,99000.0,20180708,1,0,0
106954,31,66000.0,20160308,1,0,0
47894,33,74000.0,20171105,1,0,0
89565,48,53000.0,20161009,0,0,0
147084,118,67800.0,20170707,0,0,1
131117,46,60000.0,20151221,0,0,0
137742,70,85000.0,20170920,0,0,0
68102,118,67800.0,20160128,0,0,1
114249,57,74000.0,20140201,1,0,0
144260,49,68000.0,20140312,1,0,0
68001,49,31000.0,20180307,1,0,0
115496,58,44000.0,20171031,1,0,0
121444,52,63000.0,20141120,1,0,0
65730,53,100000.0,20151002,0,0,0
24156,71,36000.0,20160210,0,0,0
20959,118,67800.0,20171118,0,0,1
6580,51,59000.0,20150905,1,0,0
149912,48,54000.0,20160725,0,0,0
146186,71,87000.0,20150106,1,0,0
3066,88,78000.0,20151129,0,0,0
107907,77,80000.0,20160519,1,0,0
28156,84,108000.0,20160701,0,0,0
91083,95,52000.0,20160319,0,0,0
37573,27,42000.0,20180323,1,0,0
32155,54,99000.0,20170522,1,0,0
41214,81,68000.0,20170524,1,0,0
101816,44,63000.0,20141211,0,0,0
133963,71,68000.0,20171120,0,0,0
142389,68,60000.0,20151105,0,0,0
128394,118,67800.0,20170601,0,0,1
75628,65,93000.0,20180720,0,0,0
73433,53,94000.0,20150808,0,0,0
81863,27,71000.0,20180104,1,0,0
89970,27,47000.0,20171220,0,0,0
124812,23,39000.0,20140225,1,0,0
103279,71,103000.0,20160617,0,0,0
58905,57,65000.0,20130818,1,0,0
116751,43,59000.0,20170305,1,0,0
58765,68,58000.0,20160620,0,0,0
79070,32,35000.0,20170906,1,0,0
121161,27,62000.0,20170709,1,0,0
84922,47,75000.0,20170615,1,0,0
80897,32,45000.0,20160310,1,0,0
19634,42,68000.0,20170806,1,0,0
22304,55,52000.0,20141213,1,0,0
62807,30,42000.0,20170307,1,0,0
122977,28,53000.0,20151224,0,0,0
123144,26,66000.0,20180407,1,0,0
80679,23,70000.0,20161130,0,0,0
